audio,label
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001972.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001972.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000945.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000945.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002954.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002954.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001926.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001926.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000969.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000969.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003318.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003318.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002648.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002648.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000449.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000449.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002562.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002562.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003941.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003941.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001518.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001518.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002898.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002898.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003366.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003366.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000577.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000577.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003270.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003270.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003933.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003933.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001724.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001724.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001776.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001776.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001365.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001365.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002225.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002225.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002888.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002888.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001728.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001728.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001033.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001033.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001298.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001298.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001212.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001212.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000590.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000590.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003720.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003720.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003551.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003551.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000510.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000510.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002904.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002904.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002259.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002259.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002773.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002773.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003834.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003834.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000689.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000689.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001937.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001937.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002411.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002411.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001659.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001659.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000874.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000874.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000451.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000451.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002295.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002295.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000894.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000894.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001919.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001919.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000150.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000150.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001802.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001802.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003786.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003786.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000629.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000629.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000463.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000463.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003803.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003803.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000210.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000210.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000726.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000726.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002315.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002315.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002854.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002854.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002757.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002757.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002282.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002282.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003562.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003562.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001160.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001160.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001112.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001112.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003530.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003530.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001557.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001557.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000304.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000304.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001869.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001869.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001442.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001442.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000708.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000708.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000197.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000197.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000935.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000935.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000854.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000854.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000584.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000584.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000776.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000776.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002465.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002465.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000032.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000032.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001765.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001765.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003321.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003321.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003586.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003586.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001006.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001006.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001005.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001005.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001352.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001352.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001115.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001115.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003217.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003217.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000144.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000144.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003231.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003231.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000948.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000948.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000962.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000962.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000378.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000378.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001309.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001309.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000745.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000745.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001472.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001472.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003890.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003890.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003285.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003285.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002601.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002601.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000847.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000847.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002330.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002330.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001258.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001258.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002095.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002095.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001606.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001606.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000603.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000603.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003866.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003866.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003291.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003291.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000966.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000966.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003929.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003929.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000352.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000352.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003063.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003063.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003931.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003931.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001513.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001513.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003028.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003028.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003014.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003014.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003987.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003987.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001483.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001483.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003150.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003150.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000372.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000372.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000271.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000271.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003744.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003744.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000893.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000893.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000562.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000562.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001738.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001738.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002981.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002981.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000770.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000770.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002364.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002364.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003927.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003927.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002634.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002634.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003274.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003274.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003476.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003476.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000177.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000177.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002460.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002460.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000551.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000551.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001868.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001868.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002747.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002747.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002177.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002177.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001797.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001797.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003798.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003798.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003006.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003006.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000155.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000155.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003140.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003140.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003603.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003603.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002258.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002258.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000392.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000392.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003077.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003077.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000034.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000034.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003705.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003705.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002077.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002077.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000279.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000279.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002018.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002018.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003657.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003657.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000340.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000340.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001090.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001090.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001478.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001478.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003863.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003863.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003664.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003664.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000206.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000206.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001124.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001124.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002996.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002996.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003579.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003579.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001600.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001600.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000525.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000525.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002848.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002848.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003390.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003390.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001536.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001536.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000611.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000611.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_002000.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_002000.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003095.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003095.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000164.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000164.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002545.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002545.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001183.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001183.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002007.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002007.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001998.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001998.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003924.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003924.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003702.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003702.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003139.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003139.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002195.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002195.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000397.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000397.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003791.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003791.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003538.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003538.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003953.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003953.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001955.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001955.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000762.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000762.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002296.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002296.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001012.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001012.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003746.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003746.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000682.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000682.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003387.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003387.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003520.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003520.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002563.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002563.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000559.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000559.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000709.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000709.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002361.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002361.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003479.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003479.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000560.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000560.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003958.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003958.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001516.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001516.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000904.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000904.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002280.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002280.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001331.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001331.txt
